Stock,Date,Identified Price,Week Day 1 Close,Week Day 2 Close,Week Day 3 Close,Week Day 4 Close,Week Day 5 Close,Week Day 6 Close,Week Day 7 Close,1 Month Close Price,3 Month Close Price,1 Week Return (%),1 Month Return (%),3 Month Return (%)
COCHINSHIP,2024-09-04,1920.6278076171875,,,,,,,,1665.5650634765625,1656.1500244140625,-5.617186915568875,-13.280175530576468,-13.770381859213387
HINDZINC,2024-09-05,495.70001220703125,,,,,,,,517.25,507.1499938964844,-1.775270948928585,4.347384963139421,2.3098610868443936
RRKABEL,2024-09-10,1574.6500244140625,,,,,,,,1734.550048828125,1482.699951171875,5.0931921333896355,10.154638931502404,-5.839397441752349
KIRLOSBROS,2024-09-12,1643.449951171875,,,,,,,,1770.0999755859375,2324.199951171875,-1.7828304863753202,7.706351162306689,41.42200981019141
PSB,2024-09-13,56.4900016784668,,,,,,,,52.15999984741211,53.58000183105469,-1.0090343292355783,-7.665076477958796,-5.151353798811022
FORCEMOT,2024-09-20,7251.60009765625,,,,,,,,6909.25,6700.7998046875,-2.5959787835079773,-4.7210283667862365,-7.595569054432154
SWANENERGY,2024-09-20,596.0499877929688,,,,,,,,540.25,781.8499755859375,-4.756308391333202,-9.36162887941376,31.17188014396945
HUDCO,2024-09-20,248.6573944091797,,,,,,,,213.01039123535156,245.8642578125,-5.616417416507635,-14.335790519532662,-1.123287165184167
COCHINSHIP,2024-09-20,1838.1331787109375,,,,,,,,1559.242919921875,1575.1500244140625,-5.35308603998662,-15.172472920849248,-14.307078363130476
IRCON,2024-09-20,232.60000610351562,,,,,,,,221.74000549316406,223.80999755859375,-2.7300111508551024,-4.668959727162887,-3.7790233509323277
TITAGARH,2024-09-20,1320.3499755859375,,,,,,,,1197.5,1289.5999755859375,-3.3400216913221863,-9.30434944200456,-2.328927978837879
TEXRAIL,2024-09-20,224.33999633789062,,,,,,,,203.66000366210938,225.02000427246094,-4.198982937825025,-9.218147906463363,0.30311489064398295
IRFC,2024-09-20,160.55384826660156,,,,,,,,146.8784637451172,153.35000610351562,-2.781385806976716,-8.517631105780932,-4.486869820226216
INOXINDIA,2024-09-23,1145.5999755859375,,,,,,,,1090.0999755859375,1092.4000244140625,1.7458100930711564,-4.8446230082724595,-4.643850585337604
ARE&M,2024-09-27,1386.230224609375,,,,,,,,1236.5196533203125,1194.75,1.4150759801120076,-10.79983458961511,-13.81301757890412
CONCOR,2024-09-27,907.5123291015625,,,,,,,,792.0379028320312,775.8499755859375,1.1467795195297068,-12.724281815967279,-14.508051217989598
SFL,2024-09-30,919.5499877929688,,,,,,,,824.75,987.4500122070312,-2.044476977058202,-10.309389272082988,7.384049297529846
CERA,2024-10-03,8146.5498046875,,,,,,,,7261.85009765625,7587.0,-2.1726989246190422,-10.859808486314003,-6.868549485397324
FINPIPE,2024-10-07,294.3999938964844,,,,,,,,304.0,248.60000610351562,1.715359516047592,3.2608717060269834,-15.557061393511013
SFL,2024-10-08,907.9000244140625,,,,,,,,853.7999877929688,1011.5,0.5727449093561735,-5.958809909274829,11.410945346410637
PATANJALI,2024-10-08,1682.634521484375,,,,,,,,1890.0999755859375,1864.8499755859375,3.159572790239683,12.329798982047631,10.82917601980595
VTL,2024-10-08,463.20001220703125,,,,,,,,478.3999938964844,509.70001220703125,1.273746489852708,3.2815158222965164,10.038859839065898
SWANENERGY,2024-10-08,547.5,,,,,,,,495.8999938964844,754.9000244140625,4.009134649686073,-9.42465864904395,37.881282998002284
HUDCO,2024-10-08,226.6986846923828,,,,,,,,227.62973022460938,243.56637573242188,-2.525340876392659,0.41069736839891163,7.440577373850915
COCHINSHIP,2024-10-08,1638.0001220703125,,,,,,,,1532.1763916015625,1598.25,1.080307280316119,-6.460544724196756,-2.4267471982890485
AZAD,2024-10-08,1401.449951171875,,,,,,,,1680.1500244140625,1885.449951171875,7.089093518692885,19.886551996319383,34.53566069878452
IRCON,2024-10-08,218.44000244140625,,,,,,,,218.88999938964844,216.60000610351562,3.5616181525102117,0.20600482659438418,-0.8423348824967078
GRSE,2024-10-08,1664.0999755859375,,,,,,,,1589.1500244140625,1642.9000244140625,5.05078120673192,-4.5039331934059295,-1.2739589858121594
UJJIVANSFB,2024-10-08,40.779998779296875,,,,,,,,38.33000183105469,34.45000076293945,-1.5448682498190873,-6.007839680186548,-15.522310460614886
CERA,2024-10-08,7969.5498046875,,,,,,,,7213.0498046875,7525.14990234375,-0.877087213918113,-9.49238060542698,-5.576223415811575
VOLTAMP,2024-10-08,12775.7001953125,,,,,,,,10778.2001953125,10219.5498046875,6.444263657576865,-15.635150868152788,-20.007908385036075
PFC,2024-10-08,462.4385986328125,,,,,,,,464.1261291503906,464.79998779296875,0.4293221993946093,0.3649199099225853,0.5106384214331664
RECLTD,2024-10-08,520.2832641601562,,,,,,,,528.7685546875,538.0499877929688,2.603726443431682,1.6308982263807288,3.4148174382452283
IRFC,2024-10-08,150.9960174560547,,,,,,,,153.1741180419922,153.6999969482422,0.3820254808287459,1.4424887640307507,1.7907621258782245
DATAPATTNS,2024-10-08,2377.14990234375,,,,,,,,2418.89990234375,2485.25,4.09524437479806,1.7563048909467849,4.5474665922274715
VSTIND,2024-10-09,365.79998779296875,,,,,,,,337.20001220703125,328.1000061035156,1.9546267503183155,-7.818473630492351,-10.306173577783202
MEDANTA,2024-10-09,1001.5,,,,,,,,1085.050048828125,1070.0,4.513225279268597,8.34249114609336,6.8397403894158755
KIOCL,2024-10-09,371.6000061035156,,,,,,,,389.6499938964844,429.1499938964844,1.4935381328876256,4.857370155139506,15.487079345455449
LEMONTREE,2024-10-09,121.04000091552734,,,,,,,,118.41000366210938,150.13999938964844,4.882680095846474,-2.1728331407180166,24.0416376850738
MANAPPURAM,2024-10-09,189.87208557128906,,,,,,,,152.78195190429688,179.27000427246094,-3.689167728871486,-19.5342741169114,-5.583801993288521
ZYDUSWELL,2024-10-09,1952.9000244140625,,,,,,,,2002.9000244140625,1950.4000244140625,-0.9857135418786053,2.5602949139704028,-0.12801474569852014
NETWORK18,2024-10-09,77.37999725341797,,,,,,,,83.80999755859375,68.94999694824219,2.2227982447067745,8.309641423374128,-10.89428871077327
PURVA,2024-10-09,393.6499938964844,,,,,,,,441.79998779296875,363.6000061035156,-2.108468924592781,12.231676525605655,-7.6336817627058835
SONATSOFTW,2024-10-11,607.7000122070312,,,,,,,,619.8499755859375,613.4500122070312,3.2334972822432495,1.9993357141429513,0.946190535543562
TEXRAIL,2024-10-11,196.3699951171875,,,,,,,,219.1999969482422,193.3000030517578,7.129398761580269,11.626013341514039,-1.563371259238262
RAYMOND,2024-10-14,1683.9000244140625,,,,,,,,1557.8499755859375,1601.050048828125,1.0659748744953517,-7.485601698472921,-4.920124377025671
TITAGARH,2024-10-14,1120.5999755859375,,,,,,,,1144.0999755859375,1039.6500244140625,6.86239747362596,2.09709088987909,-7.223804473987074
EQUITASBNK,2024-10-14,74.11000061035156,,,,,,,,64.91999816894531,68.2300033569336,-5.141003275152552,-12.400488956577616,-7.934148164878925
DABUR,2024-10-16,575.3246459960938,,,,,,,,508.1000061035156,510.75,-1.7464982141642813,-11.684644549893758,-11.224036106482425
TATAMOTORS,2024-10-18,910.1500244140625,,,,,,,,774.2999877929688,763.5999755859375,-3.5708398756482915,-14.92611470384253,-16.10174640411301
SRF,2024-10-18,2325.699951171875,,,,,,,,2235.199951171875,2491.699951171875,-3.332330121129738,-3.8913016253192425,7.137636130419827
HAPPYFORGE,2024-10-18,1124.3499755859375,,,,,,,,1081.3499755859375,985.4500122070312,-3.1573798880103796,-3.8244319770266566,-12.353801431491178
BORORENEW,2024-10-18,458.20001220703125,,,,,,,,442.3999938964844,576.7999877929688,-5.565255198744556,-3.44827976639334,25.883887478455534
YESBANK,2024-10-18,21.09000015258789,,,,,,,,19.309999465942383,17.969999313354492,-5.0734930634551105,-8.44002216105764,-14.793744981792011
GLAND,2024-10-21,1675.300048828125,,,,,,,,1783.0,1679.199951171875,-4.145530425476196,6.428696235472045,0.23278829046044547
BAJFINANCE,2024-10-23,6995.7998046875,,,,,,,,6465.64990234375,7440.10009765625,-1.2071487090677597,-7.578117115194259,6.350957794290352
LICHSGFIN,2024-10-23,600.5999755859375,,,,,,,,611.25,569.9000244140625,2.972034190257748,1.773230910253114,-5.111547189445775
SRF,2024-10-23,2248.199951171875,,,,,,,,2143.64990234375,2612.10009765625,0.4025464382475259,-4.650389249124761,16.186289226396074
GABRIEL,2024-10-23,431.18719482421875,,,,,,,,420.3999938964844,462.8999938964844,0.25406355177122575,-2.501744267273979,7.354763650899679
MSUMI,2024-10-23,63.939998626708984,,,,,,,,61.4900016784668,56.36000061035156,-2.564903698579965,-3.831712544358385,-11.85486108720545
DMART,2024-10-23,4156.10009765625,,,,,,,,3622.89990234375,3614.699951171875,-4.056690014548222,-12.82933959201771,-13.0266387662243
HAPPYFORGE,2024-10-23,1088.8499755859375,,,,,,,,1066.0,990.1500244140625,1.1250402052319437,-2.0985421406324924,-9.06460516920727
J&KBANK,2024-10-23,94.12000274658203,,,,,,,,94.41999816894531,97.95999908447266,3.1874202214777823,0.31873715853049694,4.079893992597737
IOB,2024-10-23,52.560001373291016,,,,,,,,49.810001373291016,52.52000045776367,-2.8158285836506987,-5.2321155406161095,-0.07610524064345
TCS,2024-10-23,4002.447509765625,,,,,,,,4008.944091796875,4077.800048828125,0.6049826079928511,0.16231523375132098,1.882661518449557
EQUITASBNK,2024-10-23,70.0999984741211,,,,,,,,63.650001525878906,72.73999786376953,-0.784586924871794,-9.201137073666759,3.7660477134290513
SONACOMS,2024-10-23,644.0999755859375,,,,,,,,683.9000244140625,566.2999877929688,7.25818999720836,6.179172541020345,-12.078868303355257
BAJAJELEC,2024-10-24,868.2999877929688,,,,,,,,750.6500244140625,680.5999755859375,-0.6103867174339338,-13.549460443728334,-21.61695437588617
AARTIIND,2024-10-24,504.8500061035156,,,,,,,,430.8500061035156,453.04998779296875,1.9807803033623135,-14.657818976994697,-10.260476910824416
ATGL,2024-10-24,754.9500122070312,,,,,,,,609.0999755859375,666.2999877929688,-5.834821786967379,-19.319164747704782,-11.742502547274858
ADANIPOWER,2024-10-24,604.8499755859375,,,,,,,,460.45001220703125,528.75,-2.0748926675265507,-23.87368260022188,-12.581628280999272
GLAND,2024-10-24,1641.949951171875,,,,,,,,1755.050048828125,1659.199951171875,-1.0079434361565445,6.88815743595165,1.0505801341684327
ITC,2024-10-25,482.29998779296875,,,,,,,,474.6499938964844,437.0,1.917893475869346,-1.5861484740008325,-9.39249200487522
GODREJCP,2024-10-25,1286.2838134765625,,,,,,,,1192.300048828125,1153.0,0.68151641649514,-7.306611780678369,-10.361928843396043
BAJAJELEC,2024-10-28,855.6500244140625,,,,,,,,766.75,666.0999755859375,1.9751023078015004,-10.38976472593921,-22.152754446296697
DABUR,2024-10-28,550.8511962890625,,,,,,,,525.3499755859375,521.6500244140625,-2.013729196181425,-4.629420953411723,-5.301099838163283
ARVIND,2024-10-28,372.3500061035156,,,,,,,,373.75,373.3500061035156,0.24170642721412258,0.37598868632626475,0.26856451822428434
MAHSEAMLES,2024-10-28,584.4000244140625,,,,,,,,650.0499877929688,648.4500122070312,9.300132326385588,11.233737275204417,10.95995638555752
RELIANCE,2024-10-28,1334.3499755859375,,,,,,,,1295.699951171875,1246.300048828125,0.3222579463260206,-2.8965432698487192,-6.598713108916435
AMBUJACEM,2024-10-28,569.4000244140625,,,,,,,,493.70001220703125,551.7999877929688,2.29188395388598,-13.294697745215215,-3.0909792529785993
TATAMOTORS,2024-10-28,878.4500122070312,,,,,,,,783.0,734.0999755859375,-3.9842904563306303,-10.865730648374763,-16.432356379440023
LICI,2024-10-28,915.4000244140625,,,,,,,,907.2000122070312,821.25,1.633160451513457,-0.8957845737747263,-10.28512365119576
SYRMA,2024-10-28,432.1499938964844,,,,,,,,545.9000244140625,460.8999938964844,17.783178801090994,26.32188641076908,6.652782692596004
TMB,2024-10-28,431.6499938964844,,,,,,,,448.8500061035156,439.1499938964844,4.204794197411015,3.9847127186931113,1.7375188476890384
ACI,2024-10-28,651.7999877929688,,,,,,,,708.5499877929688,565.5999755859375,-0.32218097963581355,8.706658647257525,-13.224917738785072
AARTIIND,2024-10-28,510.6000061035156,,,,,,,,451.3500061035156,439.04998779296875,2.967096301485936,-11.603995160937787,-14.012929388026937
HUDCO,2024-10-28,202.11521911621094,,,,,,,,210.86106872558594,217.7448272705078,7.487990742440089,4.327160343302187,7.733018929816591
ZYDUSWELL,2024-10-28,1842.6500244140625,,,,,,,,1931.9000244140625,1796.25,5.77700321610039,4.84356762366637,-2.518113792597
BANKINDIA,2024-10-28,100.19000244140625,,,,,,,,107.79000091552734,98.37000274658203,9.971052620356952,7.585585676141463,-1.816548208878029
ENGINERSIN,2024-10-28,180.14999389648438,,,,,,,,184.00999450683594,167.22000122070312,8.898140062390365,2.1426593067605375,-7.177348384042093
ZYDUSLIFE,2024-10-28,1006.2999877929688,,,,,,,,953.0,957.5999755859375,-0.22855886126095615,-5.2966300744837564,-4.839512351961844
UNIONBANK,2024-10-28,112.87000274658203,,,,,,,,121.4000015258789,107.30000305175781,4.412151684553643,7.557365616840285,-4.934880445896765
CANBK,2024-10-28,100.69000244140625,,,,,,,,101.79000091552734,96.75,3.2475882051639537,1.0924604702052791,-3.913002627742536
MAHABANK,2024-10-28,49.810001373291016,,,,,,,,55.16999816894531,49.650001525878906,11.28287246925937,10.760884657450381,-0.32122032322991273
YESBANK,2024-10-28,20.540000915527344,,,,,,,,20.139999389648438,18.239999771118164,0.827644407828635,-1.947427010952675,-11.197668168897106
REDINGTON,2024-10-28,168.5800018310547,,,,,,,,197.9600067138672,223.27999877929688,14.645866753608031,17.42793010066293,32.44750050665009
IRFC,2024-10-28,142.70126342773438,,,,,,,,146.69000244140625,140.67999267578125,10.196555415004378,2.7951672731277672,-1.4164350780094674
ANURAS,2024-10-28,717.8499755859375,,,,,,,,732.6500244140625,686.5499877929688,2.396045523717114,2.0617189289509437,-4.360240838264355
KPIL,2024-10-29,1241.5999755859375,,,,,,,,1152.6500244140625,1055.0999755859375,4.1921754068625425,-7.164139249430769,-15.020941017012076
POONAWALLA,2024-10-29,339.54998779296875,,,,,,,,362.6499938964844,317.0,11.397441790110596,6.8031238209321385,-6.641139332544458
SBILIFE,2024-10-29,1661.3499755859375,,,,,,,,1505.4000244140625,1440.4000244140625,-1.9562404356455751,-9.386941551365382,-13.299422422656532
JINDWORLD,2024-10-29,289.5,,,,,,,,318.0,413.79998779296875,6.943007289642702,9.844559585492227,42.936092501889036
BORORENEW,2024-10-29,422.04998779296875,,,,,,,,441.8999938964844,518.3499755859375,8.387637824415133,4.703235796147634,22.817199520974157
SUNTV,2024-10-29,736.8662109375,,,,,,,,752.0499877929688,640.4500122070312,1.6177915740619255,2.0605880185699843,-13.084627480448638
JYOTHYLAB,2024-10-29,505.29998779296875,,,,,,,,407.6499938964844,368.54998779296875,4.462693120469244,-19.32515263319054,-27.063131467168994
NHPC,2024-10-29,80.66999816894531,,,,,,,,82.98999786376953,76.87999725341797,4.289077926128695,2.875913905397019,-4.698154210429053
DABUR,2024-10-30,543.8375244140625,,,,,,,,526.0,523.8499755859375,-2.140314160099499,-3.2799363069477185,-3.675279459551792
MRPL,2024-10-30,148.6999969482422,,,,,,,,154.5500030517578,126.93000030517578,-0.7531910828332669,3.934099679606469,-14.64021324132499
TITAN,2024-10-30,3308.449951171875,,,,,,,,3212.35009765625,3319.35009765625,-2.613004653168589,-2.9046790773300284,0.3294638469750493
MSUMI,2024-10-30,62.52000045776367,,,,,,,,63.810001373291016,54.7400016784668,5.166345999018991,2.0633411805536106,-12.444015870653697
ETHOSLTD,2024-10-30,2832.60009765625,,,,,,,,3216.199951171875,2453.60009765625,0.24535588972215064,13.542322964439037,-13.379933168596308
SCI,2024-10-30,217.3000030517578,,,,,,,,235.2100067138672,184.91000366210938,-1.8499789305126833,8.2420632354264,-14.905659887143946
ITI,2024-10-30,228.64999389648438,,,,,,,,295.6700134277344,327.1499938964844,-3.262624821435793,29.31118360824958,43.078942763756835
CREDITACC,2024-10-30,983.5,,,,,,,,986.2999877929688,923.7999877929688,-2.8978139298423997,0.2846962677141586,-6.0701588415893495
BALAMINES,2024-10-30,2125.85009765625,,,,,,,,2043.3499755859375,1624.550048828125,-0.6961943762846711,-3.8808061848419553,-23.581156986600718
EMAMILTD,2024-10-30,663.5453491210938,,,,,,,,669.2000122070312,535.0499877929688,1.1906607047933562,0.8521893934495126,-19.364970532658386
OLAELEC,2024-10-30,79.83000183105469,,,,,,,,92.98999786376953,68.08000183105469,1.2651816155201934,16.48502534243394,-14.718777064375727
MARICO,2024-10-30,651.1500244140625,,,,,,,,644.8499755859375,656.6500244140625,-2.4879077938465617,-0.9675264673135965,0.8446594169982833
JBMA,2024-10-30,792.5750122070312,,,,,,,,772.7249755859375,689.7750244140625,0.34697031292246483,-2.504499424706649,-12.97037961198252
RTNINDIA,2024-10-30,66.06999969482422,,,,,,,,65.47000122070312,53.060001373291016,8.929925159877214,-0.9081254380088886,-19.69123411779337
CHEMPLASTS,2024-10-30,459.29998779296875,,,,,,,,499.3500061035156,459.70001220703125,3.4617950874471823,8.71979520465382,0.08709436636057838
SFL,2024-10-31,832.1500244140625,,,,,,,,840.75,892.7999877929688,2.0669291194200126,1.0334645597100063,7.2883448416181205
CIPLA,2024-10-31,1551.75,,,,,,,,1533.9000244140625,1420.5999755859375,3.1867215190510714,-1.1503125881061704,-8.451749599746254
HEROMOTOCO,2024-10-31,4989.5498046875,,,,,,,,4761.7001953125,4026.35009765625,-3.3840650155725864,-4.566536427012786,-19.304340967322524
HMT,2024-10-31,70.93000030517578,,,,,,,,62.47999954223633,62.83000183105469,0.803608758454532,-11.913154837985887,-11.419707372438902
ONGC,2024-10-31,259.7789611816406,,,,,,,,256.70001220703125,248.67999267578125,0.46965398980339,-1.1852187569787593,-4.272466274933959
DELHIVERY,2024-11-01,364.6499938964844,,,,,,,,335.95001220703125,323.45001220703125,-2.632663174057489,-7.870555922071502,-11.298500583863671
ADANIGREEN,2024-11-01,1632.6500244140625,,,,,,,,1323.9000244140625,987.6500244140625,5.4206350826327,-18.910972675286395,-39.506323483594244
TCS,2024-11-01,3921.684814453125,,,,,,,,4203.83740234375,4099.7998046875,3.9016645540766697,7.194677829558592,4.541797688022845
MOIL,2024-11-01,334.6000061035156,,,,,,,,315.75,301.25,2.4357423035918897,-5.633594070432854,-9.96712656759429
CRAFTSMAN,2024-11-01,5203.0,,,,,,,,5099.2998046875,4304.7998046875,-3.284641597996348,-1.9930846687007495,-17.26312118609456
TITAN,2024-11-05,3230.25,,,,,,,,3364.449951171875,3490.25,-1.362123674638186,4.1544756960568066,8.048912622862007
TATAMOTORS,2024-11-05,835.6500244140625,,,,,,,,788.0999755859375,716.0999755859375,-3.6139545652747107,-5.690186972885682,-14.306234109422853
SUPREMEIND,2024-11-05,4362.35009765625,,,,,,,,4715.35009765625,3968.800048828125,5.398466302063343,8.091968597148027,-9.021514551057393
CHOLAFIN,2024-11-05,1283.0,,,,,,,,1292.25,1285.8499755859375,-1.738117601568589,0.7209664848012471,0.22213371675272797
ICICIGI,2024-11-05,1916.050048828125,,,,,,,,1950.8499755859375,1858.5,-0.30792642486927796,1.8162326594285194,-3.0035775351130924
MARUTI,2024-11-05,11170.099609375,,,,,,,,11129.849609375,12310.650390625,1.1897869783852015,-0.36033698362204764,10.210748526295525
ASTRAL,2024-11-05,1768.215576171875,,,,,,,,1836.5,1507.300048828125,1.0764281003080243,3.8617702925091515,-14.755866358140732
BAJAJ-AUTO,2024-11-05,9874.849609375,,,,,,,,8999.150390625,8847.7998046875,0.36001339419132766,-8.867975244085006,-10.400662747435039
JUBLFOOD,2024-11-05,591.9500122070312,,,,,,,,660.1500244140625,703.9000244140625,2.584675644472774,11.521245172840484,18.91207194837887
MOIL,2024-11-05,330.20001220703125,,,,,,,,342.8999938964844,306.3500061035156,-1.3628103675473389,3.8461481586773525,-7.2228967964307556
CHENNPETRO,2024-11-06,665.7000122070312,,,,,,,,630.1500244140625,541.4500122070312,-5.190023608144952,-5.340241421223346,-18.664563274990375
KSB,2024-11-06,819.9000244140625,,,,,,,,843.7000122070312,702.5499877929688,1.268442867328676,2.9027914482594745,-14.312725103887802
MRF,2024-11-06,121610.53125,,,,,,,,130761.5,113632.5,1.1775424465962934,7.524816030272871,-6.560312801856953
SCHAEFFLER,2024-11-06,3535.35009765625,,,,,,,,3616.39990234375,3425.800048828125,-0.6095591167169424,2.292553847530736,-3.0987043942479953
BERGEPAINT,2024-11-06,525.1500244140625,,,,,,,,482.8999938964844,472.75,-6.540994958425431,-8.04532582183895,-9.978105679901276
HAVELLS,2024-11-06,1670.89990234375,,,,,,,,1742.2681884765625,1566.199951171875,-1.9938541842306974,4.271248447181373,-6.266081590226542
IOC,2024-11-06,144.61000061035156,,,,,,,,139.44000244140625,128.49000549316406,-3.582053739511231,-3.5751318353671526,-11.147220143247539
KPITTECH,2024-11-06,1488.050048828125,,,,,,,,1493.0999755859375,1409.199951171875,-5.416491046099189,0.3393653836972378,-5.298887474809489
GAIL,2024-11-06,208.9199981689453,,,,,,,,208.8699951171875,177.1199951171875,-2.867128827140896,-0.02393406672221824,-15.221138871560974
PNCINFRA,2024-11-06,331.3500061035156,,,,,,,,309.6000061035156,319.0,-2.8972403581355386,-6.564056013086408,-3.727178474732671
GUJGASLTD,2024-11-06,527.8499755859375,,,,,,,,502.1499938964844,486.0,-1.9323579887547764,-4.868804182651515,-7.928384488316424
INDIGO,2024-11-06,4061.949951171875,,,,,,,,4368.5498046875,4324.35009765625,-1.2395488403568105,7.548095304009611,6.459955185037974
CROMPTON,2024-11-06,402.45001220703125,,,,,,,,405.20001220703125,343.3999938964844,-2.9568950312121753,0.6833146767517863,-14.672634245112146
MGL,2024-11-06,1434.699951171875,,,,,,,,1292.9000244140625,1379.8499755859375,-2.3140693038120617,-9.883594590073635,-3.8230973341245034
STARHEALTH,2024-11-07,498.8500061035156,,,,,,,,488.54998779296875,433.25,-5.372360024585355,-2.064752567810841,-13.150246627420723
TITAN,2024-11-08,3186.25,,,,,,,,3470.10009765625,3490.25,0.05021883581796783,8.908594669478227,9.540996469203609
HINDUNILVR,2024-11-08,2507.699951171875,,,,,,,,2483.800048828125,2468.800048828125,-1.7047494051280925,-0.9530606854532704,-1.5512183714631274
SHOPERSTOP,2024-11-11,645.3499755859375,,,,,,,,614.5499877929688,573.2000122070312,-3.0990936323877984,-4.772602302340569,-11.17997460422906
